,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
79,1,Burundi,2018,91.43,RUBAGABAGA – Barinzigo Honoré – GREENCO,19.9,5264.55,"Maruyama Coffee Co., Ltd., Sarutahiko Coffee, Good Boy Bob Coffee",Barinzigo Honor Ð GREENCO,1700.0,KAYANZA,GATARA,washed,1,0,0,1,0,0,0,0,1,1,2,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,1,Burundi,2018,91.43,RUBAGABAGA – Barinzigo Honoré – GREENCO,19.6,6179.1,"Time’s Club, Hisashi Yamamoto Coffee (Unir), Coffee Libre",Barinzigo Honor Ð GREENCO,1700.0,KAYANZA,GATARA,washed,1,0,0,1,0,0,0,0,1,1,2,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,2,Burundi,2018,91.14,MUNKAZE COFFEE – Bavumiragira Antoine – BUJA COFFEE 15+,18.3,10893.08,Campos Coffee,Bavumiragira Antoine Ð BUJA COFFEE 15+,1800.0,KAYANZA,KAYANZA,washed,1,0,0,0,0,1,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,2,Burundi,2018,91.14,MUNKAZE COFFEE – Bavumiragira Antoine – BUJA COFFEE 15+,16.6,10832.66,Campos Coffee,Bavumiragira Antoine Ð BUJA COFFEE 15+,1800.0,KAYANZA,KAYANZA,washed,1,0,0,0,0,1,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,3,Burundi,2018,90.57,RUBAGABAGA – Bucumi Casimile – GREENCO,11.0,2910.05,Mokka Speciality Coffee,Bucumi Casimile Ð GREENCO,1700.0,KAYANZA,GATARA,washed,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,3,Burundi,2018,90.57,RUBAGABAGA – Bucumi Casimile – GREENCO,11.0,3637.59,"Red Meow Coffee, Chanji Coffee Firm",Bucumi Casimile Ð GREENCO,1700.0,KAYANZA,GATARA,washed,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,4,Burundi,2018,90.46,BWAYI – Minani Agnès – SOGESTAL KAYANZA,6.6,9603.33,Kafema,Minani Agns Ð SOGESTAL KAYANZA,1760.0,KAYANZA,MATONGO,washed,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,4,Burundi,2018,90.46,BWAYI – Minani Agnès – SOGESTAL KAYANZA,6.0,9087.42,"Wataru & Co., Ltd.",Minani Agns Ð SOGESTAL KAYANZA,1760.0,KAYANZA,MATONGO,washed,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,5,Burundi,2018,90.32,NEMBA – Miburo Adrien – GREENCO,8.1,2678.59,lowkeycoffee (coffeejumbbang),Miburo Adrien Ð GREENCO,1860.0,KAYANZA,KAYANZA,washed,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,5,Burundi,2018,90.32,NEMBA – Miburo Adrien – GREENCO,7.2,2380.97,32CUP N.V.,Miburo Adrien Ð GREENCO,1860.0,KAYANZA,KAYANZA,washed,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,6,Burundi,2018,90.32,NZOVE – Minani Elias – GREENCO,7.2,2380.97,"Toa Coffee Co., Ltd. JAPAN",Minani Elias Ð GREENCO,1763.0,NGOZI,MWUMBA,washed,1,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,6,Burundi,2018,90.32,NZOVE – Minani Elias – GREENCO,7.6,2345.74,"Wataru & Co., Ltd. – Nagoya",Minani Elias Ð GREENCO,1763.0,NGOZI,MWUMBA,washed,1,0,0,0,0,0,0,0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,7,Burundi,2018,90.25,BWAYI – Nizigiyimana Léonard – SOGESTAL KAYANZA,5.9,8194.57,"Wataru & Co., Ltd.",Nizigiyimana Lonard Ð SOGESTAL KAYANZA,1760.0,KAYANZA,MATONGO,washed,0,0,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,7,Burundi,2018,90.25,BWAYI – Nizigiyimana Léonard – SOGESTAL KAYANZA,6.0,8505.42,elbgold Roestkaffee GmbH,Nizigiyimana Lonard Ð SOGESTAL KAYANZA,1760.0,KAYANZA,MATONGO,washed,0,0,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,8,Burundi,2018,89.96,BUZIRAGUHINDWA – Sindihebura Aghalte – CPC,17.5,11882.85,Campos Coffee,Sindihebura Aghalte Ð CPC,1900.0,MURUTA,BUZIRAGUHINDWA,washed,0,0,0,1,0,1,0,0,2,1,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
94,9,Burundi,2018,89.79,NKAKA – Minani Balthazar – GREENCO,5.7,3392.93,"Moustache Coffee Club, Florisbella Coffee, Carrboro Coffee Roasters, Kean Coffee",Minani Balthazar Ð GREENCO,1748.0,MWUMBA,NKAKA,washed,0,1,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,10,Burundi,2018,89.71,KINYANA – Faida Denise – GREENCO,5.7,3769.92,BPC for Coffee Fiel,Faida Denise Ð GREENCO,1759.0,NGOZI,KINYANA,washed,0,1,0,0,0,0,0,0,1,2,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,11,Burundi,2018,88.61,GWIRI – Niyonzima Géovanie – COOP YAGIKAWA,5.5,11422.13,Kyokuto Fadie Corporation,Niyonzima Govanie Ð COOP YAGIKAWA,1880.0,MATONGO,GWIRI,washed,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,12,Burundi,2018,88.54,NEMBA – Banyansekare Marc – GREENCO,6.0,3968.34,Dimattina Coffee,Banyansekare Marc Ð GREENCO,1860.0,KAYANZA,NEMBA,washed,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,13,Burundi,2018,88.43,NZOVE – Bucumi Consilie – GREENCO,6.0,4272.54,La Boheme Cafe,Bucumi Consilie Ð GREENCO,1763.0,MWUMBA,NZOVE,washed,0,1,0,0,0,0,0,1,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,14,Burundi,2018,88.39,KIREMA – Nyandwi Immaculée – SOGESTAL KAYANZA,6.1,9575.11,Campos Coffee,Nyandwi Immacule Ð SOGESTAL KAYANZA,1950.0,BUSIGA,KIREMA,washed,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,15,Burundi,2018,88.29,KIBINGO – Miburo Anicet – GREENCO,7.6,4858.98,Dragonfly Coffee Roasters,Miburo Anicet Ð GREENCO,1880.0,KAYANZA,KIBINGO,washed,0,0,0,1,0,0,0,0,1,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,16,Burundi,2018,88.25,YANDARO – Minani Eliphase – GREENCO,7.5,4960.43,Wataru for Nozy Coffee,Minani Eliphase Ð GREENCO,1750.0,KABARORE,YANDARO,washed,0,0,1,1,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,17,Burundi,2018,88.18,BUZIRAGUHINDWA – Barisesa Immaculée – CPC,5.6,3827.21,"Red Meow Coffee, Chanji Coffee Firm",Barisesa Immacule Ð CPC,1900.0,MURUTA,BUZIRAGUHINDWA,washed,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,18,Burundi,2018,88.14,KAGOMA – Minani Balthazar – GREENCO,5.5,3370.84,"Maruyama Coffee Co., Ltd.",Minani Balthazar Ð GREENCO,1648.0,NYAMURENZA,KAGOMA,washed,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,19,Burundi,2018,88.14,NKAKA – Ngendakumana Salvator – GREENCO,5.6,3086.5,Nippon Coffee Trading,Ngendakumana Salvator Ð GREENCO,1748.0,MWUMBA,NKAKA,washed,0,0,0,1,0,0,0,0,0,1,2,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,20,Burundi,2018,88.11,BWAYI – Mpamira Joseph – SOGESTAL KAYANZA,5.5,15435.64,Honu Kato Coffee Inc.,Mpamira Joseph Ð SOGESTAL KAYANZA,1760.0,MATONGO,BWAYI,washed,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,21,Burundi,2018,88.11,GWIRI – Ntungicimpaye Caline – COOP YAGIKAWA,5.5,10621.88,"Wataru & Co., Ltd.",Ntungicimpaye Caline Ð COOP YAGIKAWA,1880.0,MATONGO,GWIRI,washed,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,Burundi,2018,88.0,BUKEYE – Ndorere Juvenal – CCC,5.6,3580.3,Ogawa Coffee,Ndorere Juvenal Ð CCC,1820.0,BUKEYE,BUKEYE,washed,0,1,0,0,1,0,0,0,1,0,1,5,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,23,Burundi,2018,87.89,NEMBA – Barutwanayo Cassien – GREENCO,6.0,4074.12,HAYDEN,Barutwanayo Cassien Ð GREENCO,1860.0,KAYANZA,NEMBA,washed,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,24,Burundi,2018,87.71,MPANGA –  – MATRACO,5.5,7275.24,"UCC Ueshima Coffee Co., Ltd.",ÊÐ MATRACO,,KAYANZA,MPANGA,washed,0,0,0,0,0,1,0,1,1,1,0,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,25,Burundi,2018,87.68,KAZIBAZIBA – Manirakiza Thérèse – COOP DOHORERABARIMYI,5.5,5250.3,Honu Kato Coffee Inc.,Manirakiza Thrse Ð COOP DOHORERABARIMYI,1750.0,KABARORE,KAZIBAZIBA,washed,0,1,0,0,1,0,0,0,1,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,26,Burundi,2018,87.54,KAGOMA – Manimbona Laurant – GREENCO,5.6,3456.82,"Wataru & Co., Ltd. – Nagoya",Manimbona Laurant Ð GREENCO,1648.0,NYAMURENZA,KAGOMA,washed,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,27,Burundi,2018,87.46,MUNYINYA – Biyuhire Joselyne – MUNYINYA COFFEE,5.5,12004.14,Honu Kato Coffee Inc.,Biyuhire Joselyne Ð MUNYINYA COFFEE,1820.0,BUTAGANZWA,MUNYINYA COFFEE,washed,0,0,0,1,0,0,0,0,4,1,1,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,28,Burundi,2018,87.46,BUSINDE – Nsengiyumva Désiré – MATRACO,5.5,5032.06,Honu Kato Coffee Inc.,Nsengiyumva Dsir Ð MATRACO,,GAHOMBO,BUSINDE,washed,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,29,Burundi,2018,87.11,KAGOMA – Hatungimana Donatien – GREENCO,5.5,3455.76,Honu Kato Coffee Inc.,Hatungimana Donatien Ð GREENCO,,NYAMURENZA,KAGOMA,washed,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,1,Burundi,2019,90.13,GATUKUZA,21.1,18141.78,"

Maruyama Coffee, Sarutahiko Coffee

",ETS NDUWAYEZU,1750.0,,"NGOZI, GASHIKANWA",natural,0,0,0,1,0,0,0,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,1,Burundi,2019,90.13,GATUKUZA,21.2,17947.5,"

lowkeycoffee, Anotherbeans Coffee roasters, Songdo coffee

",ETS NDUWAYEZU,1750.0,,"NGOZI, GASHIKANWA",natural,0,0,0,1,0,0,0,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,2,Burundi,2019,89.92,GITWENGE,8.0,15767.44,WATARU FOR TAKAMURA COFFEE ROASTER,SOGESTAL KAYANZA,1580.0,,"KAYANZA, GATARA",washed,0,0,0,0,0,0,0,1,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,3,Burundi,2019,89.43,KARINZI,7.6,19469.45,"

Terarosa (Haksan Co. Ltd)

",SOGESTAL KAYANZA,1740.0,,"KAYANZA, KAYANZA",washed,0,0,0,1,0,0,0,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,4,Burundi,2019,89.27,KIRIRIMA,8.9,24506.77,"

Cypher Roastery LLC

",SOGESTAL KAYANZA,1880.0,,"KAYANZA, KABARORE",washed,0,0,0,0,0,0,0,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,5,Burundi,2019,89.25,KAZIBAZIBA,6.5,11550.05,"

La Boheme Cafe & Huracan Coffee

",COOP DOHORERABARIMYI,1750.0,,"KAYANZA, KABARORE",washed,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,6,Burundi,2019,89.22,MUGIRAMPEKE,5.5,15120.38,"

Honu Kato Coffee Inc.

",BUGESTAL,1778.0,,"NGOZI, TANGARA",washed,0,0,0,1,0,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
122,7,Burundi,2019,89.15,MARURI,7.6,8545.14,"

List + Beisler GmbH

",COOP DUSANGIRIJAMBO,1850.0,,"KAYANZA, KAYANZA",washed,0,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
123,8,Burundi,2019,89.05,GACOKWE,5.7,13395.74,"

Kyokuto Fadie Corporation

",SOGESTAL KAYANZA,1650.0,,"KAYANZA, RANGO",washed,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,9,Burundi,2019,89.0,KIREMA,5.5,16454.19,"

Wataru & Co., Ltd.

",SOGESTAL KAYANZA,1880.0,,"KAYANZA, KAYANZA",washed,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,10,Burundi,2019,88.88,NKUBA,10.2,6363.88,"

Time’s Club, Coffee Libre, Proud Mary

",KIJSCO,1950.0,,"KAYANZA, KAYANZA",natural,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
126,11,Burundi,2019,87.9,GISHA,5.5,16272.3,"

Honu Kato Coffee Inc.

",BUGESTAL,1623.0,,"NGOZI, TANGARA",washed,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,Burundi,2019,87.88,MUTANGA,5.6,17037.33,"

Fika Fika Coffee Company

",COOP UMUCOWIKAWA,1550.0,,"RUMONGE, BUYENGERO",washed,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,13,Burundi,2019,87.78,NGOGOMO,5.5,13434.96,"Wataru & Co., Ltd.",BUGESTAL,1650.0,,"MUYINGA, GASORWE",washed,0,0,0,1,0,0,0,0,5,2,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,14,Burundi,2019,87.75,RWIRI,6.6,9486.91,WATARU FOR OGAWA COFFEE,COOP YAGIKAWA,1880.0,,"KAYANZA, MATONGO",washed,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,16,Burundi,2019,87.73,KAREHE,5.5,14611.14,"

Honu Kato Coffee Inc.

",SOGESTAL KAYANZA,1750.0,,"NGOZI, BUSIGA",washed,0,0,0,1,0,0,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131,17,Burundi,2019,87.67,NYAMASO,5.5,16636.07,"

Kaffebrenneriet As

",BUGESTAL,1625.0,,"MUYINGA, MUYINGA",washed,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132,18,Burundi,2019,87.58,RUHORORO,5.5,7602.65,"

Wataru & Co., Ltd.

",COOP UBWIZABWIKAWA,1666.0,,"KAYANZA, KABARORE",washed,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,19,Burundi,2019,87.57,RWIRI,5.5,16733.09,"

Honu Kato Coffee Inc.

",COOP YAGIKAWA,1880.0,,"KAYANZA, MATONGO",washed,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,20,Burundi,2019,87.4,NYAGASHIHA,4.0,5201.48,"

32CUP N.V.",SUCCAM,1650.0,,"RUMONGE, BURAMBI",washed,0,0,0,1,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,21,Burundi,2019,87.4,RUKARAZO,6.1,7100.64,"

Cypher Roastery LLC

",COOP MAJAMBERE,1750.0,,"NGOZI, MWUMBA",washed,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
